Ortholog group	Gene name	Organism name	Ortholog gene name	Ortholog organism name	Relationship
460_454_17011	BdiBd21-3.1G0044600	BdistachyonBd21-3_v1.1	Sobic.001G030300	Sbicolor_v3.1.1	one-to-one
460_454_5720	BdiBd21-3.1G0044700	BdistachyonBd21-3_v1.1	Sobic.001G030400	Sbicolor_v3.1.1	one-to-one
460_454_10530	BdiBd21-3.1G0044800	BdistachyonBd21-3_v1.1	Sobic.004G005700	Sbicolor_v3.1.1	many-to-many
460_454_10530	BdiBd21-3.1G0044800	BdistachyonBd21-3_v1.1	Sobic.004G005900	Sbicolor_v3.1.1	many-to-many
460_454_11338	BdiBd21-3.1G0044900	BdistachyonBd21-3_v1.1	Sobic.001G031200	Sbicolor_v3.1.1	one-to-one
460_454_1122	BdiBd21-3.1G0045000	BdistachyonBd21-3_v1.1	Sobic.001G031300	Sbicolor_v3.1.1	one-to-one
460_454_5154	BdiBd21-3.1G0045200	BdistachyonBd21-3_v1.1	Sobic.001G031600	Sbicolor_v3.1.1	one-to-one
460_454_3108	BdiBd21-3.1G0045300	BdistachyonBd21-3_v1.1	Sobic.001G031700	Sbicolor_v3.1.1	one-to-one
460_454_13702	BdiBd21-3.1G0046600	BdistachyonBd21-3_v1.1	Sobic.001G032700	Sbicolor_v3.1.1	one-to-one
460_454_12019	BdiBd21-3.1G0045700	BdistachyonBd21-3_v1.1	Sobic.001G031900	Sbicolor_v3.1.1	one-to-one
460_454_5218	BdiBd21-3.1G0045800	BdistachyonBd21-3_v1.1	Sobic.001G032000	Sbicolor_v3.1.1	one-to-one
460_454_5139	BdiBd21-3.1G0046100	BdistachyonBd21-3_v1.1	Sobic.001G032200	Sbicolor_v3.1.1	one-to-one
460_454_5693	BdiBd21-3.1G0046200	BdistachyonBd21-3_v1.1	Sobic.001G032300	Sbicolor_v3.1.1	one-to-many
460_454_5693	BdiBd21-3.1G0046200	BdistachyonBd21-3_v1.1	Sobic.001G032400	Sbicolor_v3.1.1	one-to-many
460_454_929	BdiBd21-3.1G0046300	BdistachyonBd21-3_v1.1	Sobic.002G009300	Sbicolor_v3.1.1	one-to-one
460_454_9224	BdiBd21-3.1G0046500	BdistachyonBd21-3_v1.1	Sobic.002G009200	Sbicolor_v3.1.1	one-to-one
460_454_7752	BdiBd21-3.1G0046700	BdistachyonBd21-3_v1.1	Sobic.001G032800	Sbicolor_v3.1.1	one-to-one
460_454_18177	BdiBd21-3.1G0046800	BdistachyonBd21-3_v1.1	Sobic.001G032900	Sbicolor_v3.1.1	one-to-one
460_454_12191	BdiBd21-3.1G0046900	BdistachyonBd21-3_v1.1	Sobic.001G033000	Sbicolor_v3.1.1	one-to-one
460_454_5556	BdiBd21-3.1G0047200	BdistachyonBd21-3_v1.1	Sobic.001G033200	Sbicolor_v3.1.1	one-to-one
460_454_3545	BdiBd21-3.1G0310500	BdistachyonBd21-3_v1.1	Sobic.002G350700	Sbicolor_v3.1.1	one-to-one
460_454_18268	BdiBd21-3.1G0047700	BdistachyonBd21-3_v1.1	Sobic.001G401750	Sbicolor_v3.1.1	many-to-many
460_454_18268	BdiBd21-3.1G0047700	BdistachyonBd21-3_v1.1	Sobic.002G417101	Sbicolor_v3.1.1	many-to-many
460_454_7647	BdiBd21-3.1G0047900	BdistachyonBd21-3_v1.1	Sobic.001G033400	Sbicolor_v3.1.1	one-to-one
460_454_8208	BdiBd21-3.1G0048000	BdistachyonBd21-3_v1.1	Sobic.001G033500	Sbicolor_v3.1.1	one-to-one
460_454_2752	BdiBd21-3.1G0048100	BdistachyonBd21-3_v1.1	Sobic.001G033600	Sbicolor_v3.1.1	one-to-one
460_454_3461	BdiBd21-3.1G0048600	BdistachyonBd21-3_v1.1	Sobic.001G034100	Sbicolor_v3.1.1	one-to-one
460_454_16401	BdiBd21-3.1G0048700	BdistachyonBd21-3_v1.1	Sobic.003G351000	Sbicolor_v3.1.1	many-to-one
460_454_6147	BdiBd21-3.1G0049000	BdistachyonBd21-3_v1.1	Sobic.001G034500	Sbicolor_v3.1.1	one-to-one
460_454_10770	BdiBd21-3.1G0049100	BdistachyonBd21-3_v1.1	Sobic.001G034600	Sbicolor_v3.1.1	one-to-one
460_454_16144	BdiBd21-3.1G0049200	BdistachyonBd21-3_v1.1	Sobic.001G034700	Sbicolor_v3.1.1	one-to-one
460_454_3749	BdiBd21-3.1G0049700	BdistachyonBd21-3_v1.1	Sobic.001G035200	Sbicolor_v3.1.1	one-to-one
460_454_12046	BdiBd21-3.1G0049900	BdistachyonBd21-3_v1.1	Sobic.001G035400	Sbicolor_v3.1.1	one-to-one
460_454_8704	BdiBd21-3.1G0050000	BdistachyonBd21-3_v1.1	Sobic.001G035500	Sbicolor_v3.1.1	one-to-one
460_454_14910	BdiBd21-3.1G0050200	BdistachyonBd21-3_v1.1	Sobic.001G035800	Sbicolor_v3.1.1	one-to-one
460_454_2245	BdiBd21-3.1G0050500	BdistachyonBd21-3_v1.1	Sobic.001G036300	Sbicolor_v3.1.1	one-to-one
460_454_15654	BdiBd21-3.1G0050600	BdistachyonBd21-3_v1.1	Sobic.001G036700	Sbicolor_v3.1.1	one-to-one
460_454_8846	BdiBd21-3.1G0050700	BdistachyonBd21-3_v1.1	Sobic.001G036800	Sbicolor_v3.1.1	one-to-one
460_454_17197	BdiBd21-3.1G0050800	BdistachyonBd21-3_v1.1	Sobic.004G356500	Sbicolor_v3.1.1	one-to-one
460_454_9606	BdiBd21-3.1G0051000	BdistachyonBd21-3_v1.1	Sobic.001G037900	Sbicolor_v3.1.1	one-to-one
460_454_4751	BdiBd21-3.1G0051100	BdistachyonBd21-3_v1.1	Sobic.001G038000	Sbicolor_v3.1.1	one-to-one
460_454_12284	BdiBd21-3.1G0051300	BdistachyonBd21-3_v1.1	Sobic.001G038100	Sbicolor_v3.1.1	one-to-one
460_454_5658	BdiBd21-3.1G0051400	BdistachyonBd21-3_v1.1	Sobic.001G038200	Sbicolor_v3.1.1	one-to-one
460_454_9000	BdiBd21-3.1G0051500	BdistachyonBd21-3_v1.1	Sobic.001G038300	Sbicolor_v3.1.1	one-to-one
460_454_18493	BdiBd21-3.1G0052200	BdistachyonBd21-3_v1.1	Sobic.001G092650	Sbicolor_v3.1.1	one-to-one
460_454_10048	BdiBd21-3.1G0052500	BdistachyonBd21-3_v1.1	Sobic.001G038400	Sbicolor_v3.1.1	one-to-one
460_454_8415	BdiBd21-3.1G0052700	BdistachyonBd21-3_v1.1	Sobic.001G038500	Sbicolor_v3.1.1	one-to-one
460_454_2254	BdiBd21-3.1G0052900	BdistachyonBd21-3_v1.1	Sobic.001G038800	Sbicolor_v3.1.1	one-to-one
460_454_11978	BdiBd21-3.1G0053200	BdistachyonBd21-3_v1.1	Sobic.001G039100	Sbicolor_v3.1.1	one-to-one
460_454_6779	BdiBd21-3.1G0053500	BdistachyonBd21-3_v1.1	Sobic.001G039300	Sbicolor_v3.1.1	one-to-one
460_454_15215	BdiBd21-3.1G0053600	BdistachyonBd21-3_v1.1	Sobic.001G039400	Sbicolor_v3.1.1	one-to-one
460_454_7170	BdiBd21-3.1G0053700	BdistachyonBd21-3_v1.1	Sobic.001G039500	Sbicolor_v3.1.1	one-to-one
460_454_11339	BdiBd21-3.1G0053800	BdistachyonBd21-3_v1.1	Sobic.001G039600	Sbicolor_v3.1.1	one-to-one
460_454_9885	BdiBd21-3.1G0053900	BdistachyonBd21-3_v1.1	Sobic.001G039700	Sbicolor_v3.1.1	one-to-one
460_454_10068	BdiBd21-3.1G0054100	BdistachyonBd21-3_v1.1	Sobic.001G039900	Sbicolor_v3.1.1	one-to-one
460_454_14130	BdiBd21-3.1G0054300	BdistachyonBd21-3_v1.1	Sobic.001G040000	Sbicolor_v3.1.1	one-to-one
460_454_2296	BdiBd21-3.1G0054500	BdistachyonBd21-3_v1.1	Sobic.001G040100	Sbicolor_v3.1.1	one-to-one
460_454_10514	BdiBd21-3.1G0055000	BdistachyonBd21-3_v1.1	Sobic.001G040500	Sbicolor_v3.1.1	one-to-one
460_454_982	BdiBd21-3.1G0055300	BdistachyonBd21-3_v1.1	Sobic.001G040600	Sbicolor_v3.1.1	one-to-one
460_454_13003	BdiBd21-3.1G0055500	BdistachyonBd21-3_v1.1	Sobic.001G040800	Sbicolor_v3.1.1	one-to-one
460_454_4496	BdiBd21-3.1G0055600	BdistachyonBd21-3_v1.1	Sobic.010G274600	Sbicolor_v3.1.1	many-to-many
460_454_4496	BdiBd21-3.1G0055600	BdistachyonBd21-3_v1.1	Sobic.004G157400	Sbicolor_v3.1.1	many-to-many
460_454_17294	BdiBd21-3.1G0055900	BdistachyonBd21-3_v1.1	Sobic.001G041000	Sbicolor_v3.1.1	one-to-one
460_454_12685	BdiBd21-3.1G0056200	BdistachyonBd21-3_v1.1	Sobic.001G041200	Sbicolor_v3.1.1	one-to-one
460_454_6777	BdiBd21-3.1G0056400	BdistachyonBd21-3_v1.1	Sobic.001G041400	Sbicolor_v3.1.1	one-to-one
460_454_13899	BdiBd21-3.1G0056500	BdistachyonBd21-3_v1.1	Sobic.001G041500	Sbicolor_v3.1.1	one-to-one
460_454_3419	BdiBd21-3.1G0057000	BdistachyonBd21-3_v1.1	Sobic.001G041700	Sbicolor_v3.1.1	one-to-one
460_454_1500	BdiBd21-3.1G0057100	BdistachyonBd21-3_v1.1	Sobic.001G041800	Sbicolor_v3.1.1	one-to-one
460_454_1516	BdiBd21-3.1G0057300	BdistachyonBd21-3_v1.1	Sobic.001G041900	Sbicolor_v3.1.1	one-to-one
460_454_2137	BdiBd21-3.1G0057500	BdistachyonBd21-3_v1.1	Sobic.001G042200	Sbicolor_v3.1.1	one-to-one
460_454_13832	BdiBd21-3.1G0057600	BdistachyonBd21-3_v1.1	Sobic.001G045600	Sbicolor_v3.1.1	one-to-one
460_454_3583	BdiBd21-3.1G0058600	BdistachyonBd21-3_v1.1	Sobic.001G045000	Sbicolor_v3.1.1	one-to-one
460_454_16103	BdiBd21-3.1G0058900	BdistachyonBd21-3_v1.1	Sobic.001G044700	Sbicolor_v3.1.1	one-to-one
460_454_10593	BdiBd21-3.1G0059000	BdistachyonBd21-3_v1.1	Sobic.002G300300	Sbicolor_v3.1.1	one-to-many
460_454_10593	BdiBd21-3.1G0059000	BdistachyonBd21-3_v1.1	Sobic.010G098400	Sbicolor_v3.1.1	one-to-many
460_454_5103	BdiBd21-3.1G0059200	BdistachyonBd21-3_v1.1	Sobic.001G044500	Sbicolor_v3.1.1	one-to-one
460_454_6618	BdiBd21-3.1G0059600	BdistachyonBd21-3_v1.1	Sobic.001G043800	Sbicolor_v3.1.1	one-to-one
460_454_3770	BdiBd21-3.1G0059700	BdistachyonBd21-3_v1.1	Sobic.001G043700	Sbicolor_v3.1.1	one-to-one
460_454_5958	BdiBd21-3.1G0059800	BdistachyonBd21-3_v1.1	Sobic.002G076500	Sbicolor_v3.1.1	one-to-one
460_454_13741	BdiBd21-3.1G0059900	BdistachyonBd21-3_v1.1	Sobic.002G177900	Sbicolor_v3.1.1	one-to-many
460_454_13741	BdiBd21-3.1G0059900	BdistachyonBd21-3_v1.1	Sobic.001G043601	Sbicolor_v3.1.1	one-to-many
460_454_14769	BdiBd21-3.1G0060000	BdistachyonBd21-3_v1.1	Sobic.001G043500	Sbicolor_v3.1.1	one-to-one
460_454_9133	BdiBd21-3.1G0060100	BdistachyonBd21-3_v1.1	Sobic.006G251600	Sbicolor_v3.1.1	one-to-one
460_454_13161	BdiBd21-3.1G0060300	BdistachyonBd21-3_v1.1	Sobic.001G042800	Sbicolor_v3.1.1	one-to-one
460_454_317	BdiBd21-3.1G0060500	BdistachyonBd21-3_v1.1	Sobic.001G045700	Sbicolor_v3.1.1	one-to-one
460_454_9937	BdiBd21-3.1G0061200	BdistachyonBd21-3_v1.1	Sobic.001G046300	Sbicolor_v3.1.1	one-to-many
460_454_9937	BdiBd21-3.1G0061200	BdistachyonBd21-3_v1.1	Sobic.002G074200	Sbicolor_v3.1.1	one-to-many
460_454_9937	BdiBd21-3.1G0061200	BdistachyonBd21-3_v1.1	Sobic.001G046100	Sbicolor_v3.1.1	one-to-many
460_454_7669	BdiBd21-3.1G0061300	BdistachyonBd21-3_v1.1	Sobic.001G046400	Sbicolor_v3.1.1	one-to-one
460_454_15032	BdiBd21-3.1G0061800	BdistachyonBd21-3_v1.1	Sobic.001G046800	Sbicolor_v3.1.1	one-to-one
460_454_13416	BdiBd21-3.1G0062000	BdistachyonBd21-3_v1.1	Sobic.001G047000	Sbicolor_v3.1.1	one-to-one
460_454_5768	BdiBd21-3.1G0062100	BdistachyonBd21-3_v1.1	Sobic.001G047200	Sbicolor_v3.1.1	one-to-one
460_454_17239	BdiBd21-3.1G0062200	BdistachyonBd21-3_v1.1	Sobic.001G047700	Sbicolor_v3.1.1	one-to-one
460_454_11457	BdiBd21-3.1G0062800	BdistachyonBd21-3_v1.1	Sobic.001G048100	Sbicolor_v3.1.1	one-to-one
460_454_5355	BdiBd21-3.1G0063000	BdistachyonBd21-3_v1.1	Sobic.001G048400	Sbicolor_v3.1.1	one-to-one
460_454_13690	BdiBd21-3.1G0063100	BdistachyonBd21-3_v1.1	Sobic.008G050700	Sbicolor_v3.1.1	many-to-many
460_454_13690	BdiBd21-3.1G0063100	BdistachyonBd21-3_v1.1	Sobic.009G120100	Sbicolor_v3.1.1	many-to-many
460_454_18268	BdiBd21-3.1G0063300	BdistachyonBd21-3_v1.1	Sobic.001G401750	Sbicolor_v3.1.1	many-to-many
460_454_18268	BdiBd21-3.1G0063300	BdistachyonBd21-3_v1.1	Sobic.002G417101	Sbicolor_v3.1.1	many-to-many
460_454_6778	BdiBd21-3.1G0063400	BdistachyonBd21-3_v1.1	Sobic.001G049300	Sbicolor_v3.1.1	one-to-one
460_454_2709	BdiBd21-3.1G0063600	BdistachyonBd21-3_v1.1	Sobic.001G049500	Sbicolor_v3.1.1	one-to-one
460_454_7006	BdiBd21-3.1G0063700	BdistachyonBd21-3_v1.1	Sobic.001G049600	Sbicolor_v3.1.1	one-to-one
460_454_8021	BdiBd21-3.1G0063800	BdistachyonBd21-3_v1.1	Sobic.001G049700	Sbicolor_v3.1.1	many-to-many
460_454_8021	BdiBd21-3.1G0063800	BdistachyonBd21-3_v1.1	Sobic.001G049900	Sbicolor_v3.1.1	many-to-many
460_454_1688	BdiBd21-3.1G0064300	BdistachyonBd21-3_v1.1	Sobic.001G050200	Sbicolor_v3.1.1	one-to-one
460_454_15596	BdiBd21-3.1G0064400	BdistachyonBd21-3_v1.1	Sobic.001G050300	Sbicolor_v3.1.1	one-to-one
460_454_14933	BdiBd21-3.1G0064600	BdistachyonBd21-3_v1.1	Sobic.001G050400	Sbicolor_v3.1.1	one-to-one
460_454_11184	BdiBd21-3.1G0064700	BdistachyonBd21-3_v1.1	Sobic.007G085001	Sbicolor_v3.1.1	many-to-many
460_454_11184	BdiBd21-3.1G0064700	BdistachyonBd21-3_v1.1	Sobic.007G085000	Sbicolor_v3.1.1	many-to-many
460_454_11184	BdiBd21-3.1G0064700	BdistachyonBd21-3_v1.1	Sobic.K033000	Sbicolor_v3.1.1	many-to-many
460_454_2617	BdiBd21-3.1G0064900	BdistachyonBd21-3_v1.1	Sobic.001G050500	Sbicolor_v3.1.1	one-to-one
460_454_15605	BdiBd21-3.1G0065000	BdistachyonBd21-3_v1.1	Sobic.004G294600	Sbicolor_v3.1.1	many-to-one
460_454_37	BdiBd21-3.1G0065200	BdistachyonBd21-3_v1.1	Sobic.001G050600	Sbicolor_v3.1.1	one-to-one
460_454_3937	BdiBd21-3.1G0065300	BdistachyonBd21-3_v1.1	Sobic.001G050800	Sbicolor_v3.1.1	one-to-one
460_454_10085	BdiBd21-3.1G0065400	BdistachyonBd21-3_v1.1	Sobic.001G050900	Sbicolor_v3.1.1	one-to-one
460_454_18237	BdiBd21-3.1G0065500	BdistachyonBd21-3_v1.1	Sobic.002G068500	Sbicolor_v3.1.1	many-to-one
460_454_13969	BdiBd21-3.1G0065800	BdistachyonBd21-3_v1.1	Sobic.001G051300	Sbicolor_v3.1.1	many-to-one
460_454_5346	BdiBd21-3.1G0065900	BdistachyonBd21-3_v1.1	Sobic.003G301900	Sbicolor_v3.1.1	many-to-many
460_454_5346	BdiBd21-3.1G0065900	BdistachyonBd21-3_v1.1	Sobic.003G073800	Sbicolor_v3.1.1	many-to-many
460_454_5429	BdiBd21-3.1G0066000	BdistachyonBd21-3_v1.1	Sobic.001G051400	Sbicolor_v3.1.1	one-to-one
460_454_3806	BdiBd21-3.1G0066200	BdistachyonBd21-3_v1.1	Sobic.001G051700	Sbicolor_v3.1.1	one-to-one
460_454_10440	BdiBd21-3.1G0066500	BdistachyonBd21-3_v1.1	Sobic.001G052300	Sbicolor_v3.1.1	one-to-one
460_454_1509	BdiBd21-3.1G0066600	BdistachyonBd21-3_v1.1	Sobic.001G052400	Sbicolor_v3.1.1	one-to-one
460_454_9573	BdiBd21-3.1G0066700	BdistachyonBd21-3_v1.1	Sobic.001G052600	Sbicolor_v3.1.1	one-to-one
460_454_985	BdiBd21-3.1G0066800	BdistachyonBd21-3_v1.1	Sobic.001G052700	Sbicolor_v3.1.1	one-to-one
460_454_5506	BdiBd21-3.1G0074000	BdistachyonBd21-3_v1.1	Sobic.001G059100	Sbicolor_v3.1.1	one-to-one
460_454_2665	BdiBd21-3.1G0066900	BdistachyonBd21-3_v1.1	Sobic.001G052800	Sbicolor_v3.1.1	one-to-many
460_454_2665	BdiBd21-3.1G0066900	BdistachyonBd21-3_v1.1	Sobic.001G398800	Sbicolor_v3.1.1	one-to-many
460_454_16471	BdiBd21-3.1G0067100	BdistachyonBd21-3_v1.1	Sobic.001G052900	Sbicolor_v3.1.1	one-to-one
460_454_11981	BdiBd21-3.1G0067200	BdistachyonBd21-3_v1.1	Sobic.001G053000	Sbicolor_v3.1.1	one-to-one
460_454_895	BdiBd21-3.1G0067300	BdistachyonBd21-3_v1.1	Sobic.001G053700	Sbicolor_v3.1.1	one-to-one
460_454_2150	BdiBd21-3.1G0067400	BdistachyonBd21-3_v1.1	Sobic.001G053800	Sbicolor_v3.1.1	one-to-one
460_454_3640	BdiBd21-3.1G0067500	BdistachyonBd21-3_v1.1	Sobic.001G053900	Sbicolor_v3.1.1	one-to-one
460_454_6516	BdiBd21-3.1G0068900	BdistachyonBd21-3_v1.1	Sobic.001G054100	Sbicolor_v3.1.1	one-to-one
460_454_13138	BdiBd21-3.1G0069200	BdistachyonBd21-3_v1.1	Sobic.001G054200	Sbicolor_v3.1.1	one-to-one
460_454_18349	BdiBd21-3.1G0069600	BdistachyonBd21-3_v1.1	Sobic.001G054400	Sbicolor_v3.1.1	one-to-many
460_454_18349	BdiBd21-3.1G0069600	BdistachyonBd21-3_v1.1	Sobic.001G054500	Sbicolor_v3.1.1	one-to-many
460_454_16630	BdiBd21-3.1G0069700	BdistachyonBd21-3_v1.1	Sobic.007G184100	Sbicolor_v3.1.1	many-to-many
460_454_16630	BdiBd21-3.1G0069700	BdistachyonBd21-3_v1.1	Sobic.003G127500	Sbicolor_v3.1.1	many-to-many
460_454_9387	BdiBd21-3.1G0069800	BdistachyonBd21-3_v1.1	Sobic.001G054600	Sbicolor_v3.1.1	one-to-one
460_454_10186	BdiBd21-3.1G0069900	BdistachyonBd21-3_v1.1	Sobic.001G054700	Sbicolor_v3.1.1	one-to-one
460_454_17938	BdiBd21-3.1G0070100	BdistachyonBd21-3_v1.1	Sobic.001G272700	Sbicolor_v3.1.1	many-to-one
460_454_14544	BdiBd21-3.1G0070400	BdistachyonBd21-3_v1.1	Sobic.009G191200	Sbicolor_v3.1.1	many-to-many
460_454_14544	BdiBd21-3.1G0070400	BdistachyonBd21-3_v1.1	Sobic.001G054900	Sbicolor_v3.1.1	many-to-many
460_454_14544	BdiBd21-3.1G0070400	BdistachyonBd21-3_v1.1	Sobic.002G056200	Sbicolor_v3.1.1	many-to-many
460_454_12435	BdiBd21-3.1G0070500	BdistachyonBd21-3_v1.1	Sobic.001G055400	Sbicolor_v3.1.1	one-to-one
460_454_8742	BdiBd21-3.1G0070600	BdistachyonBd21-3_v1.1	Sobic.010G260500	Sbicolor_v3.1.1	many-to-one
460_454_10154	BdiBd21-3.1G0071000	BdistachyonBd21-3_v1.1	Sobic.001G055900	Sbicolor_v3.1.1	one-to-one
460_454_10032	BdiBd21-3.1G0071300	BdistachyonBd21-3_v1.1	Sobic.001G056200	Sbicolor_v3.1.1	one-to-one
460_454_11050	BdiBd21-3.1G0071400	BdistachyonBd21-3_v1.1	Sobic.001G056300	Sbicolor_v3.1.1	one-to-one
460_454_11914	BdiBd21-3.1G0071500	BdistachyonBd21-3_v1.1	Sobic.001G056500	Sbicolor_v3.1.1	one-to-many
460_454_11914	BdiBd21-3.1G0071500	BdistachyonBd21-3_v1.1	Sobic.001G056400	Sbicolor_v3.1.1	one-to-many
460_454_9535	BdiBd21-3.1G0071800	BdistachyonBd21-3_v1.1	Sobic.001G056700	Sbicolor_v3.1.1	one-to-one
460_454_2548	BdiBd21-3.1G0071900	BdistachyonBd21-3_v1.1	Sobic.001G056800	Sbicolor_v3.1.1	one-to-one
460_454_9847	BdiBd21-3.1G0072000	BdistachyonBd21-3_v1.1	Sobic.001G057100	Sbicolor_v3.1.1	one-to-one
460_454_6442	BdiBd21-3.1G0072100	BdistachyonBd21-3_v1.1	Sobic.001G057300	Sbicolor_v3.1.1	one-to-one
460_454_15493	BdiBd21-3.1G0072200	BdistachyonBd21-3_v1.1	Sobic.001G057400	Sbicolor_v3.1.1	one-to-one
460_454_12656	BdiBd21-3.1G0072400	BdistachyonBd21-3_v1.1	Sobic.001G057600	Sbicolor_v3.1.1	one-to-one
460_454_10045	BdiBd21-3.1G0072500	BdistachyonBd21-3_v1.1	Sobic.001G057700	Sbicolor_v3.1.1	one-to-one
460_454_11527	BdiBd21-3.1G0072600	BdistachyonBd21-3_v1.1	Sobic.001G057800	Sbicolor_v3.1.1	one-to-one
460_454_13792	BdiBd21-3.1G0072800	BdistachyonBd21-3_v1.1	Sobic.001G058100	Sbicolor_v3.1.1	one-to-one
460_454_18464	BdiBd21-3.1G0072900	BdistachyonBd21-3_v1.1	Sobic.004G007550	Sbicolor_v3.1.1	one-to-one
460_454_3295	BdiBd21-3.1G0073000	BdistachyonBd21-3_v1.1	Sobic.001G058200	Sbicolor_v3.1.1	one-to-one
460_454_7089	BdiBd21-3.1G0073100	BdistachyonBd21-3_v1.1	Sobic.001G058300	Sbicolor_v3.1.1	one-to-one
460_454_16831	BdiBd21-3.1G0073300	BdistachyonBd21-3_v1.1	Sobic.001G058500	Sbicolor_v3.1.1	one-to-one
460_454_5321	BdiBd21-3.1G0073400	BdistachyonBd21-3_v1.1	Sobic.001G058600	Sbicolor_v3.1.1	one-to-one
460_454_590	BdiBd21-3.1G0073800	BdistachyonBd21-3_v1.1	Sobic.001G058700	Sbicolor_v3.1.1	one-to-one
460_454_18319	BdiBd21-3.1G0074400	BdistachyonBd21-3_v1.1	Sobic.003G172250	Sbicolor_v3.1.1	many-to-one
460_454_18356	BdiBd21-3.1G0075000	BdistachyonBd21-3_v1.1	Sobic.003G169000	Sbicolor_v3.1.1	many-to-one
460_454_18196	BdiBd21-3.1G0075600	BdistachyonBd21-3_v1.1	Sobic.009G174150	Sbicolor_v3.1.1	many-to-one
460_454_18438	BdiBd21-3.1G0076400	BdistachyonBd21-3_v1.1	Sobic.004G337850	Sbicolor_v3.1.1	many-to-one
460_454_17846	BdiBd21-3.1G0077200	BdistachyonBd21-3_v1.1	Sobic.006G099501	Sbicolor_v3.1.1	one-to-many
460_454_17846	BdiBd21-3.1G0077200	BdistachyonBd21-3_v1.1	Sobic.006G099400	Sbicolor_v3.1.1	one-to-many
460_454_18134	BdiBd21-3.1G0077500	BdistachyonBd21-3_v1.1	Sobic.K029400	Sbicolor_v3.1.1	many-to-one
460_454_8927	BdiBd21-3.1G0078100	BdistachyonBd21-3_v1.1	Sobic.001G060401	Sbicolor_v3.1.1	one-to-many
460_454_8927	BdiBd21-3.1G0078100	BdistachyonBd21-3_v1.1	Sobic.001G059200	Sbicolor_v3.1.1	one-to-many
460_454_16697	BdiBd21-3.1G0078500	BdistachyonBd21-3_v1.1	Sobic.001G059500	Sbicolor_v3.1.1	one-to-one
460_454_10070	BdiBd21-3.1G0079500	BdistachyonBd21-3_v1.1	Sobic.001G059800	Sbicolor_v3.1.1	one-to-one
460_454_3458	BdiBd21-3.1G0079800	BdistachyonBd21-3_v1.1	Sobic.001G059900	Sbicolor_v3.1.1	one-to-one
460_454_2058	BdiBd21-3.1G0080100	BdistachyonBd21-3_v1.1	Sobic.001G060100	Sbicolor_v3.1.1	one-to-one
460_454_6313	BdiBd21-3.1G0080400	BdistachyonBd21-3_v1.1	Sobic.001G060500	Sbicolor_v3.1.1	one-to-one
460_454_16830	BdiBd21-3.1G0080800	BdistachyonBd21-3_v1.1	Sobic.001G062066	Sbicolor_v3.1.1	one-to-one
460_454_4789	BdiBd21-3.1G0081300	BdistachyonBd21-3_v1.1	Sobic.003G228300	Sbicolor_v3.1.1	many-to-many
460_454_4789	BdiBd21-3.1G0081300	BdistachyonBd21-3_v1.1	Sobic.003G228500	Sbicolor_v3.1.1	many-to-many
460_454_4789	BdiBd21-3.1G0081300	BdistachyonBd21-3_v1.1	Sobic.003G228400	Sbicolor_v3.1.1	many-to-many
460_454_6053	BdiBd21-3.1G0081600	BdistachyonBd21-3_v1.1	Sobic.001G061900	Sbicolor_v3.1.1	one-to-one
460_454_7301	BdiBd21-3.1G0081700	BdistachyonBd21-3_v1.1	Sobic.001G061800	Sbicolor_v3.1.1	one-to-one
460_454_6007	BdiBd21-3.1G0081800	BdistachyonBd21-3_v1.1	Sobic.001G061700	Sbicolor_v3.1.1	one-to-one
460_454_3912	BdiBd21-3.1G0081900	BdistachyonBd21-3_v1.1	Sobic.001G061600	Sbicolor_v3.1.1	one-to-one
460_454_2302	BdiBd21-3.1G0082200	BdistachyonBd21-3_v1.1	Sobic.001G061400	Sbicolor_v3.1.1	one-to-one
460_454_11721	BdiBd21-3.1G0082300	BdistachyonBd21-3_v1.1	Sobic.001G061200	Sbicolor_v3.1.1	many-to-one
460_454_16945	BdiBd21-3.1G0082700	BdistachyonBd21-3_v1.1	Sobic.001G062200	Sbicolor_v3.1.1	many-to-one
460_454_264	BdiBd21-3.1G0082800	BdistachyonBd21-3_v1.1	Sobic.001G062600	Sbicolor_v3.1.1	many-to-many
460_454_264	BdiBd21-3.1G0082800	BdistachyonBd21-3_v1.1	Sobic.001G062500	Sbicolor_v3.1.1	many-to-many
460_454_264	BdiBd21-3.1G0082800	BdistachyonBd21-3_v1.1	Sobic.001G062300	Sbicolor_v3.1.1	many-to-many
460_454_264	BdiBd21-3.1G0083000	BdistachyonBd21-3_v1.1	Sobic.001G062600	Sbicolor_v3.1.1	many-to-many
460_454_264	BdiBd21-3.1G0083000	BdistachyonBd21-3_v1.1	Sobic.001G062500	Sbicolor_v3.1.1	many-to-many
460_454_264	BdiBd21-3.1G0083000	BdistachyonBd21-3_v1.1	Sobic.001G062300	Sbicolor_v3.1.1	many-to-many
460_454_264	BdiBd21-3.1G0083200	BdistachyonBd21-3_v1.1	Sobic.001G062600	Sbicolor_v3.1.1	many-to-many
460_454_264	BdiBd21-3.1G0083200	BdistachyonBd21-3_v1.1	Sobic.001G062500	Sbicolor_v3.1.1	many-to-many
460_454_264	BdiBd21-3.1G0083200	BdistachyonBd21-3_v1.1	Sobic.001G062300	Sbicolor_v3.1.1	many-to-many
460_454_16945	BdiBd21-3.1G0083300	BdistachyonBd21-3_v1.1	Sobic.001G062200	Sbicolor_v3.1.1	many-to-one
